,Category Rank,Athlete,Country Code,Country Code.1,Country,18m-1,18m-1.1,18m-2,18m-2.1,Score,10,9,Unnamed: 12,Unnamed: 13,Event,Division,Class
590,265,BECCARI Franco,,ITA,Italy,277,264,277,275,554,15,44,,,CM,C,M
591,266,HOWARD Jeff,,USA,Usa,275,274,279,260,554,7,21,,,CM,C,M
592,267,ANGIUS Giovanni,,ITA,Italy,267,307,286,156,553,22,32,,,CM,C,M
593,268,SANTARELLI Roberto,,SUI,Switzerland,281,205,272,298,553,21,33,,,CM,C,M
594,269,KNALL Philippe,,JPN,Japan,280,227,273,294,553,19,35,,,CM,C,M
595,270,PRIEELS Philippe,,BEL,Belgium,274,278,279,255,553,16,41,,,CM,C,M
596,271,LELOU Daniel,,FRA,France,280,230,272,295,552,21,38,,,CM,C,M
597,272,POLO SANTAMARIA Vicente Jose,,ESP,Spain,277,259,275,287,552,19,34,,,CM,C,M
598,273,OBAID Salem,,UAE,UAE,276,267,276,283,552,16,40,,,CM,C,M
599,273,SANTOS Eduardo,,POR,Portugal,276,269,276,280,552,16,40,,,CM,C,M
600,275,MARINI Cedric,,FRA,France,274,277,278,266,552,15,43,,,CM,C,M
601,276,PYTHON Christophe,,SUI,Switzerland,272,288,280,245,552,15,42,,,CM,C,M
602,277,LE VAN Christian,,FRA,France,276,271,275,284,551,21,37,,,CM,C,M
603,278,EVRARD Marc,,FRA,France,272,284,279,252,551,21,33,,,CM,C,M
604,279,DE CIA GALLEGO Arturo,,ESP,Spain,274,280,277,271,551,14,43,,,CM,C,M
605,280,MARTIN Christophe,,FRA,France,274,275,277,279,551,9,17,,,CM,C,M
606,281,CULOT Philippe,,FRA,France,275,273,275,288,550,18,34,,,CM,C,M
607,282,CALAUTTI Francesco,,ITA,Italy,269,298,281,231,550,17,39,,,CM,C,M
608,283,OHMAN David,,USA,Usa,271,292,279,253,550,16,39,,,CM,C,M
609,284,CARISTO Claude,,FRA,France,269,298,280,240,549,17,38,,,CM,C,M
610,285,CAMPILLO Carlos,,ESP,Spain,274,275,275,291,549,16,38,,,CM,C,M
611,286,FASTAMMA Guy,,FRA,France,281,205,267,313,548,21,34,,,CM,C,M
612,287,BROCAL MAÑAS Josep,,ESP,Spain,278,246,270,304,548,19,38,,,CM,C,M
613,288,BORREGO POLANCO Ignacio,,ESP,Spain,273,282,275,288,548,18,34,,,CM,C,M
614,289,DAMNEY Pierre-Yves,,FRA,France,273,283,275,286,548,16,39,,,CM,C,M
615,290,DELOISON Laurent,,FRA,France,270,295,277,269,547,15,40,,,CM,C,M
616,291,TROUCHAUD Richard,,FRA,France,263,314,283,199,546,24,34,,,CM,C,M
617,292,FOUASSIER Xavier,,FRA,France,271,290,275,288,546,16,36,,,CM,C,M
618,293,MONACHESI Massimiliano,,ITA,Italy,272,287,274,293,546,14,39,,,CM,C,M
619,294,DAVID Philippe,,FRA,France,268,303,277,271,545,18,37,,,CM,C,M
620,295,KEMP Xavier,,FRA,France,279,242,265,314,544,16,41,,,CM,C,M
621,296,LECOUFFE Yoan,,FRA,France,272,286,272,299,544,14,37,,,CM,C,M
622,297,PINAR Jean Michel,,FRA,France,272,285,272,300,544,12,40,,,CM,C,M
623,298,STURNY Roland,,SUI,Switzerland,265,309,278,263,543,16,39,,,CM,C,M
624,299,RENAULT Roger,,FRA,France,264,311,278,263,542,16,38,,,CM,C,M
625,300,SCHMOUTZ Mehdi,,SUI,Switzerland,270,297,272,300,542,9,44,,,CM,C,M
626,301,DUPONT Eric,,FRA,France,276,268,265,315,541,12,41,,,CM,C,M
627,302,SCALISI Carmelo (Tony),,BEL,Belgium,265,310,276,281,541,12,40,,,CM,C,M
628,303,IRACA Antonio,,ITA,Italy,269,302,271,303,540,8,46,,,CM,C,M
629,304,MARINARI Paolo,,ITA,Italy,259,318,280,239,539,22,33,,,CM,C,M
630,305,ALLIANCE Jordan,,BEL,Belgium,267,305,272,296,539,18,36,,,CM,C,M
631,306,HAUTHIER Tom,,FRA,France,269,300,270,305,539,14,35,,,CM,C,M
632,307,COINON Thierry,,FRA,France,271,291,268,312,539,8,44,,,CM,C,M
633,308,PICAUD Francis,,FRA,France,269,301,269,309,538,12,36,,,CM,C,M
634,309,CASTRO SERRA Gabriel,,ESP,Spain,268,304,269,311,537,12,36,,,CM,C,M
635,310,WIEDMER René,,SUI,Switzerland,267,308,270,306,537,12,34,,,CM,C,M
636,311,BONVALET Frédéric,,FRA,France,264,311,269,309,533,15,32,,,CM,C,M
637,312,PARENT Marc,,BEL,Belgium,256,320,272,296,528,15,33,,,CM,C,M
638,313,GARCÍA LUZÓN José Antonio,,ESP,Spain,264,313,264,317,528,8,35,,,CM,C,M
639,314,ALBISHRI Darwish,,UAE,UAE,257,319,270,307,527,12,33,,,CM,C,M
640,315,ALOWAIS Ahmed,,UAE,UAE,267,306,260,320,527,11,37,,,CM,C,M
641,316,OLIVEIRA Nuno,,POR,Portugal,270,294,257,322,527,9,39,,,CM,C,M
642,317,DONNIOU Yannick,,FRA,France,263,315,263,318,526,14,35,,,CM,C,M
643,318,GOEBEL Mathias,,AUT,Austria,247,323,277,275,524,12,44,,,CM,C,M
644,319,DEACON Mick,,ESP,Spain,253,321,270,308,523,6,36,,,CM,C,M
645,320,MORAT Christian,,FRA,France,270,296,248,325,518,8,37,,,CM,C,M
646,321,NOY Horn,,SUI,Switzerland,261,316,250,324,511,4,34,,,CM,C,M
647,322,DE CIA AMEZTOY Fernando,,ESP,Spain,244,326,264,316,508,6,34,,,CM,C,M
648,323,PERABO Frederic,,FRA,France,248,322,259,321,507,6,31,,,CM,C,M
649,324,PYTHON Roland,,SUI,Switzerland,245,325,261,319,506,2,34,,,CM,C,M
650,325,MARTENS Patrick,,BEL,Belgium,260,317,238,328,498,6,32,,,CM,C,M
651,326,GODALLIER Frederic,,FRA,France,245,324,247,326,492,5,29,,,CM,C,M
652,327,KEENAN John,,IRL,Ireland,243,327,243,326,486,2,29,,,CM,C,M
653,328,VIVE ALDAMA Lluís,,ESP,Spain,216,328,216,329,432,4,22,,,CM,C,M
654,329,SCHMOUTZ Jean-François,,SUI,Switzerland,203,329,218,328,421,2,22,,,CM,C,M
655,1,CERNE Toja,,SLO,Slovenia,293,4,296,2,589,49,11,,,CW,C,W
656,2,SONNICHSEN Sarah Holst,,DEN,Denmark,295,1,294,4,589,49,11,,,CW,C,W
657,3,JENSEN Tanja,,DEN,Denmark,294,2,294,4,588,48,12,,,CW,C,W
658,4,OCHOA-ANDERSON Linda,,MEX,Mexico,291,8,297,1,588,48,12,,,CW,C,W
659,5,PRIEELS Sarah,,FRA,France,294,2,293,7,587,47,13,,,CW,C,W
660,6,VANDIONANT Sandrine,,FRA,France,289,15,296,2,585,45,15,,,CW,C,W
661,7,FRANCHINI Irene,,ITA,Italy,290,12,293,7,583,43,17,,,CW,C,W
662,8,DYAKOVA Viktoriya,,UKR,Ukraine,289,15,293,7,582,42,18,,,CW,C,W
663,9,DODEMONT Sophie,,FRA,France,293,4,289,24,582,42,18,,,CW,C,W
664,10,JONES Naomi,,NED,Netherlands,290,12,292,11,582,42,18,,,CW,C,W
665,11,VAN CASPEL Inge,,NED,Netherlands,292,6,290,16,582,42,18,,,CW,C,W
666,12,ANEAR Erika,,DEN,Denmark,287,24,294,4,581,41,19,,,CW,C,W
667,13,CROOK Dahlia,,USA,Usa,291,8,290,16,581,41,19,,,CW,C,W
668,14,MARCOS Andrea,,ESP,Spain,289,15,292,11,581,41,19,,,CW,C,W
669,15,LEBECQUE Pascale,,FRA,France,292,6,289,24,581,41,19,,,CW,C,W
670,16,MEISSNER Janine,,GER,Germany,289,15,291,15,580,40,20,,,CW,C,W
671,17,AVDEEVA Natalia,,RUS,Russia,291,8,289,24,580,40,20,,,CW,C,W
672,18,ANASTASIO Anastasia,,ITA,Italy,290,12,289,24,579,39,21,,,CW,C,W
673,19,TONIOLI Marcella,,ITA,Italy,289,15,290,16,579,39,21,,,CW,C,W
674,20,SCHALL Velia,,GER,Germany,288,20,289,24,577,37,23,,,CW,C,W
675,21,SARTI Eleonora,,ITA,Italy,284,39,293,7,577,37,23,,,CW,C,W
676,22,OLEKSEJENKO Julia,,LAT,Latvia,287,24,290,16,577,37,23,,,CW,C,W
677,23,SHKOLNA Mariya,,POL,Poland,287,24,290,16,577,37,23,,,CW,C,W
678,24,MARKOVIC Irina,,NED,Netherlands,288,20,288,30,576,36,24,,,CW,C,W
679,25,SANCHEZ Esmeralda,,MEX,Mexico,286,30,290,16,576,36,24,,,CW,C,W
680,26,WILLEMS Gladys,,BEL,Belgium,291,8,284,48,575,35,25,,,CW,C,W
681,27,MENEGOLI Elena,,ITA,Italy,287,24,288,30,575,35,25,,,CW,C,W
682,28,GALES Andrea,,GBR,Great Britain,282,57,292,11,574,34,26,,,CW,C,W
683,29,CLARK Daisy,,GBR,Great Britain,285,34,289,24,574,34,26,,,CW,C,W
684,30,FOGLIO Alessia,,ITA,Italy,281,63,292,11,573,34,25,,,CW,C,W
685,31,VINOGRADOVA Mariia,,RUS,Russia,285,34,288,30,573,33,27,,,CW,C,W
686,32,SPANO Viviana,,ITA,Italy,288,20,285,41,573,33,27,,,CW,C,W
687,33,BOSTAN Yesim,,TUR,Turkey,284,38,288,30,572,34,25,,,CW,C,W
688,34,AMIARD Elodie,,FRA,France,282,57,290,16,572,32,28,,,CW,C,W
689,34,COUWENBERG Martine,,NED,Netherlands,287,24,285,41,572,32,28,,,CW,C,W
690,34,GREENWOOD Hope,,GBR,Great Britain,284,39,288,30,572,32,28,,,CW,C,W
691,34,SIMPSON Nichola,,GBR,Great Britain,284,39,288,30,572,32,28,,,CW,C,W
692,38,FINESSI Monica,,ITA,Italy,286,30,284,48,570,30,30,,,CW,C,W
693,38,KELLER Lexi,,USA,Usa,285,34,285,41,570,30,30,,,CW,C,W
694,38,VAILATI Francesca,,ITA,Italy,287,24,283,52,570,30,30,,,CW,C,W
695,41,LJUBINKOVIC Marija,,SRB,Serbia,285,34,284,47,569,30,29,,,CW,C,W
696,42,FABRE Valerie,,FRA,France,283,47,286,36,569,29,31,,,CW,C,W
697,43,EIBECK Pia,,GER,Germany,283,45,285,41,568,29,30,,,CW,C,W
698,43,JÄÄTMA Mariel,,EST,Estonia,283,45,285,41,568,29,30,,,CW,C,W
699,43,ORLIC Maya,,CRO,Croatia,283,47,285,39,568,29,30,,,CW,C,W
700,46,MONTAGNE Elodie,,FRA,France,278,76,289,23,567,31,25,,,CW,C,W
701,47,BABININA Jelena,,LTU,Lithuania,282,54,285,39,567,29,29,,,CW,C,W
702,47,CHESSE Joanna,,FRA,France,285,33,282,56,567,29,29,,,CW,C,W
703,49,BENITO ZARCO Julia,,ESP,Spain,282,54,285,41,567,28,31,,,CW,C,W
704,50,DESSOY Catheline,,FRA,France,281,66,286,36,567,27,33,,,CW,C,W
705,50,LOUVEL Mélodie,,FRA,France,284,39,283,52,567,27,33,,,CW,C,W
706,52,GOEBEL Petra,,AUT,Austria,280,69,286,36,566,27,32,,,CW,C,W
707,52,GONZALEZ Cristina,,ESP,Spain,282,54,284,48,566,27,32,,,CW,C,W
708,54,SHKLIAR Kseniya,,UKR,Ukraine,283,47,283,52,566,26,34,,,CW,C,W
709,55,MERRY Nat,,GBR,Great Britain,284,39,281,62,565,27,31,,,CW,C,W
710,56,HERVE Sandra,,FRA,France,282,57,283,51,565,26,33,,,CW,C,W
711,56,KAHRAMAN Huriye Eksi,,TUR,Turkey,286,30,279,72,565,26,33,,,CW,C,W
712,58,GAZDAG-KUN Aliz,,HUN,Hungary,283,47,281,63,564,25,34,,,CW,C,W
713,59,JENNINGS Claudine,,GBR,Great Britain,283,47,281,66,564,24,36,,,CW,C,W
714,59,VERSYCK Lievaerdagh,,BEL,Belgium,284,39,280,69,564,24,36,,,CW,C,W
715,61,POZNIAKOVA Tetiana,,UKR,Ukraine,281,66,282,56,563,23,37,,,CW,C,W
716,62,DE GIULI Clementine,,SUI,Switzerland,281,62,281,63,562,25,32,,,CW,C,W
717,63,MARTINEZ CALVO Raquel,,ESP,Spain,281,63,281,66,562,23,36,,,CW,C,W
718,64,FUBIANI Jessica,,ITA,Italy,279,72,282,56,561,21,39,,,CW,C,W
719,64,GOMEZ Maria,,ESP,Spain,279,72,282,56,561,21,39,,,CW,C,W
720,64,OLEKSEJENKO Jelena,,SUI,Switzerland,279,72,282,56,561,21,39,,,CW,C,W
721,67,BIROGLU Handan,,TUR,Turkey,288,20,272,94,560,31,26,,,CW,C,W
722,68,BROUTÉ Isabelle,,FRA,France,281,61,279,70,560,26,30,,,CW,C,W
723,69,HOLDERNESS Lucy,,GBR,Great Britain,281,66,279,72,560,21,38,,,CW,C,W
724,69,LE BALCH Lydie,,FRA,France,279,72,281,63,560,21,38,,,CW,C,W
725,71,GALLAIS DUTRIEZ Alexandra,,FRA,France,283,47,277,78,560,20,40,,,CW,C,W
726,72,ANGEBAULT Véronique,,FRA,France,277,82,282,55,559,21,37,,,CW,C,W
727,73,PAGES Annie,,FRA,France,277,83,282,56,559,19,41,,,CW,C,W
728,74,CLAESEN Jesica,,BEL,Belgium,279,71,279,74,558,19,40,,,CW,C,W
729,75,MARINETTO Chiara,,ITA,Italy,282,57,275,82,557,26,33,,,CW,C,W
730,76,HUARD Geraldine,,FRA,France,283,47,273,90,556,21,34,,,CW,C,W
731,77,ROMANTEAU Sonia,,FRA,France,281,63,275,83,556,20,36,,,CW,C,W
732,78,PROBST Karin,,SUI,Switzerland,277,80,279,74,556,19,38,,,CW,C,W
733,79,LEGER Patricia,,FRA,France,276,84,278,76,554,20,35,,,CW,C,W
734,80,SANTOS Cristina,,POR,Portugal,279,70,275,83,554,19,36,,,CW,C,W
735,80,SU Gulbin,,TUR,Turkey,278,77,276,80,554,19,36,,,CW,C,W
736,82,VAN WIJMEERSCH Tamara,,BEL,Belgium,278,78,276,81,554,15,44,,,CW,C,W
737,83,GALVEZ Elodie,,FRA,France,276,85,277,77,553,16,41,,,CW,C,W
738,84,MICHELON Sandrine,,FRA,France,273,89,279,71,552,16,40,,,CW,C,W
739,85,DEACON Kathy,,ESP,Spain,278,78,274,88,552,14,44,,,CW,C,W
740,86,TAFFLE Laétitia,,FRA,France,277,81,273,91,550,16,40,,,CW,C,W
741,87,MARTIN TEYSSIER Manon,,FRA,France,270,92,280,68,550,15,41,,,CW,C,W
742,88,FROMENT Agnes,,FRA,France,275,86,275,86,550,14,42,,,CW,C,W
743,89,SONSOLES Bouzas,,ESP,Spain,273,89,275,83,548,13,42,,,CW,C,W
744,90,PICAUD Sandrine,,FRA,France,274,87,273,93,547,5,23,,,CW,C,W
745,91,MARTIN Stephanie,,IRL,Ireland,271,91,274,89,545,13,42,,,CW,C,W
746,92,BUTHIAUX Isabelle,,FRA,France,267,95,270,96,537,4,22,,,CW,C,W
747,93,HERVE Catherine,,FRA,France,262,98,274,87,536,14,32,,,CW,C,W
748,94,LARCIN Magalie,,BEL,Belgium,273,88,261,101,534,12,40,,,CW,C,W
749,95,GUIGNARD Geraldine,,FRA,France,261,99,273,92,534,10,43,,,CW,C,W
750,96,SALDANHA Chantal,,FRA,France,265,96,267,98,532,10,43,,,CW,C,W
751,97,RAVIDAT Rachel,,FRA,France,254,103,277,78,531,18,39,,,CW,C,W
752,98,ELZINGA Vanessa,,NED,Netherlands,260,100,269,97,529,22,25,,,CW,C,W
753,99,DEIRDRE Rogers Mhicruaidhri,,IRL,Ireland,267,94,262,100,529,10,34,,,CW,C,W
754,100,LABOUYRIE Michelle,,FRA,France,265,97,259,103,524,5,40,,,CW,C,W
755,101,SERRANO Magdalena,,ESP,Spain,251,105,272,95,523,9,35,,,CW,C,W
756,102,EBERHARD Jacqueline,,SUI,Switzerland,268,93,252,104,520,14,29,,,CW,C,W
757,103,STEFFANN Sonia,,FRA,France,260,101,249,105,509,4,15,,,CW,C,W
758,104,MONTANA Erika,,SUI,Switzerland,241,106,264,99,505,10,30,,,CW,C,W
759,105,TRIGUERO DE LA JARA Cintia,,ESP,Spain,257,102,248,106,505,6,27,,,CW,C,W
760,106,MISRAKI Virginie,,FRA,France,236,107,260,102,496,3,34,,,CW,C,W
761,107,BOUSSAGUET Michele,,FRA,France,252,104,241,107,493,9,25,,,CW,C,W
762,108,RIOULT Muriel,,FRA,France,237,107,254,104,491,15,28,,,CW,C,W
763,109,FERRARI Cinzia,,ITA,Italy,210,109,155,109,365,3,14,,,CW,C,W
764,110,MORA ALCOVER Isabel,,ESP,Spain,30,110,0,110,30,3,0,,,CW,C,W
