,Category Rank,Athlete,Country Code,Country Code.1,Country,18m-1,18m-1.1,18m-2,18m-2.1,Score,10,9,Unnamed: 12,Unnamed: 13,Event,Division,Class
296,50,MANFULL Steven,,USA,USA,294,38,292,67,586,46,14,,,CM,C,M
297,50,SORRELLS Caleb,,USA,USA,295,25,291,83,586,46,14,,,CM,C,M
298,55,BURRI Kevin,,SUI,Switzerland,293,51,292,67,585,45,15,,,CM,C,M
299,55,CHRISTENBERRY Darrin,,USA,USA,290,82,295,27,585,45,15,,,CM,C,M
300,55,DI MICHELE Luigi,,ITA,Italy,293,51,292,67,585,45,15,,,CM,C,M
301,55,KISHCHAK Bohdan,,UKR,Ukraine,295,25,290,97,585,45,15,,,CM,C,M
302,55,LUEPKEMANN Henning,,GER,Germany,293,51,292,67,585,45,15,,,CM,C,M
303,55,MARKES Ivan,,CRO,Croatia,293,51,292,67,585,45,15,,,CM,C,M
304,55,RESSAR Evert,,EST,Estonia,292,61,293,55,585,45,15,,,CM,C,M
305,62,REYES Brandon,,USA,USA,293,51,292,82,585,23,7,,,CM,C,M
306,63,ALOUI Houssam,,FRA,France,292,61,292,67,584,44,16,,,CM,C,M
307,63,AYERSMAN Garrett,,USA,USA,294,38,290,97,584,44,16,,,CM,C,M
308,63,BASS Henry,,USA,USA,292,61,292,67,584,44,16,,,CM,C,M
309,63,BOISSAU Stephane,,FRA,France,289,102,295,27,584,44,16,,,CM,C,M
310,63,DUPUIS Anthony,,FRA,France,292,61,292,67,584,44,16,,,CM,C,M
311,63,PETRAGLIO Marco,,SUI,Switzerland,292,61,292,67,584,44,16,,,CM,C,M
312,63,SIMONELLI Alberto,,ITA,Italy,291,73,293,55,584,44,16,,,CM,C,M
313,63,THIEFFINE Julien,,FRA,France,293,51,291,83,584,44,16,,,CM,C,M
314,71,HARTMANN Daniel,,GER,Germany,289,101,294,37,583,45,14,,,CM,C,M
315,72,BLEYENDAAL Ruben,,NED,Netherlands,292,61,291,83,583,43,17,,,CM,C,M
316,72,DARUM Andreas,,DEN,Denmark,290,82,293,55,583,43,17,,,CM,C,M
317,72,LOPEZ Ramon,,ESP,Spain,290,82,293,55,583,43,17,,,CM,C,M
318,72,RICHARDS Carl,,GBR,Great Britain,292,61,291,83,583,43,17,,,CM,C,M
319,72,RONDELOT Cyril,,FRA,France,289,102,294,37,583,43,17,,,CM,C,M
320,77,DOLDERMAN Sander,,NED,Netherlands,288,127,295,27,583,25,5,,,CM,C,M
321,78,ANDERLE Mikael,,SWE,Sweden,291,73,291,83,582,42,18,,,CM,C,M
322,78,CASTALION Sebastien,,FRA,France,290,82,292,67,582,42,18,,,CM,C,M
323,78,DOUSSOT Christophe,,FRA,France,291,73,291,83,582,42,18,,,CM,C,M
324,78,KROL Matthijs,,NED,Netherlands,289,102,293,55,582,42,18,,,CM,C,M
325,78,LEIJON Peter,,SWE,Sweden,288,120,294,37,582,42,18,,,CM,C,M
326,78,SCOTT Simon,,GBR,Great Britain,289,102,293,55,582,42,18,,,CM,C,M
327,84,TEDFORD Aaron,,USA,USA,288,127,294,52,582,0,0,,,CM,C,M
328,85,POLLARD Michael,,USA,USA,291,72,290,96,581,45,13,,,CM,C,M
329,86,LEFEUVRE Camille,,FRA,France,287,129,294,37,581,42,17,,,CM,C,M
330,87,BONDON Morgan,,FRA,France,292,61,289,109,581,41,19,,,CM,C,M
331,87,DAULEU Ludovic,,FRA,France,289,102,292,67,581,41,19,,,CM,C,M
332,87,HAEFELFINGER Roman,,SUI,Switzerland,290,82,291,83,581,41,19,,,CM,C,M
333,87,PETTENAZZO Federico,,ITA,Italy,290,82,291,83,581,41,19,,,CM,C,M
334,87,PUTRIĆ Vjekoslav,,CRO,Croatia,293,51,288,125,581,41,19,,,CM,C,M
335,92,CANCELLI Gianpaolo,,ITA,Italy,287,138,294,52,581,0,0,,,CM,C,M
336,93,BUSBY Duncan,,GBR,Great Britain,286,141,294,37,580,40,20,,,CM,C,M
337,93,CARDOSO Mario,,MEX,Mexico,292,61,288,125,580,40,20,,,CM,C,M
338,93,LEOTTA Andrea,,ITA,Italy,284,158,296,19,580,40,20,,,CM,C,M
339,93,SCHLANGEN Jake,,USA,USA,290,82,290,97,580,40,20,,,CM,C,M
340,93,TONNAER Bas,,NED,Netherlands,290,82,290,97,580,40,20,,,CM,C,M
341,93,TOSO Federico,,ITA,Italy,287,132,293,55,580,40,20,,,CM,C,M
342,93,WHITTINGHAM Allistair,,GBR,Great Britain,290,82,290,97,580,40,20,,,CM,C,M
343,100,HUMETZ Guillaume,,FRA,France,289,117,291,95,580,0,0,,,CM,C,M
344,100,JORGE JULIO Perez Diaz,,ESP,Spain,291,80,289,122,580,0,0,,,CM,C,M
345,102,SALIMBENI Ezio,,ITA,Italy,291,73,288,123,579,40,19,,,CM,C,M
346,103,ADALBERT David,,FRA,France,289,102,290,97,579,39,21,,,CM,C,M
347,103,BARET Benjamin,,FRA,France,289,102,290,97,579,39,21,,,CM,C,M
348,103,BARREDO Juan José,,ESP,Spain,290,82,289,109,579,39,21,,,CM,C,M
349,103,BRAULT Thomas,,FRA,France,290,82,289,109,579,39,21,,,CM,C,M
350,103,RUBBEN Guillaume,,FRA,France,285,145,294,37,579,39,21,,,CM,C,M
351,103,VRLEC Lovro,,CRO,Croatia,291,73,288,125,579,39,21,,,CM,C,M
352,109,BRUNSTEIN Claude,,FRA,France,292,61,286,150,578,38,22,,,CM,C,M
353,109,FROGGATT Simon,,GBR,Great Britain,289,102,289,109,578,38,22,,,CM,C,M
354,109,GASSE Nicolas,,FRA,France,289,102,289,109,578,38,22,,,CM,C,M
355,109,MARTINEZ ORTIZ Borja,,ESP,Spain,289,102,289,109,578,38,22,,,CM,C,M
356,109,PEYRONDET Francois,,FRA,France,289,102,289,109,578,38,22,,,CM,C,M
357,114,COPIN Frédéric,,FRA,France,290,99,288,134,578,0,0,,,CM,C,M
358,115,CORTESE Jean - Baptiste,,FRA,France,290,82,287,136,577,37,23,,,CM,C,M
359,115,SANDL Lukas,,GER,Germany,290,82,287,136,577,37,23,,,CM,C,M
360,117,MORICE Alexandre,,FRA,France,290,82,286,148,576,37,22,,,CM,C,M
361,117,ROGER Sebastien,,FRA,France,290,82,286,148,576,37,22,,,CM,C,M
362,117,STAS Hareld,,NED,Netherlands,288,119,288,125,576,37,22,,,CM,C,M
363,120,BERTIN Gregory,,FRA,France,285,145,291,83,576,36,24,,,CM,C,M
364,120,LEGER Christophe,,FRA,France,287,132,289,109,576,36,24,,,CM,C,M
365,120,LOITOKARI Pekka,,FIN,Finland,289,102,287,136,576,36,24,,,CM,C,M
366,120,MARINI Cedric,,FRA,France,289,102,287,136,576,36,24,,,CM,C,M
367,124,WILLIAMS Evan,,USA,USA,289,117,287,136,576,17,13,,,CM,C,M
368,125,CASILLAS DEL MONTE Daniel,,ESP,Spain,290,99,286,150,576,16,14,,,CM,C,M
369,126,TULLINI Michele,,ITA,Italy,287,132,288,123,575,36,23,,,CM,C,M
370,127,ALMEIDA João,,POR,Portugal,285,145,290,97,575,35,25,,,CM,C,M
371,127,CANEDO Ruben,,ESP,Spain,285,145,290,97,575,35,25,,,CM,C,M
372,127,CLAPIÉ Sébastien,,FRA,France,288,120,287,136,575,35,25,,,CM,C,M
373,127,DELIVEYNE Frederic,,BEL,Belgium,286,141,289,109,575,35,25,,,CM,C,M
374,127,DEPOITIER Julien,,BEL,Belgium,290,82,285,161,575,35,25,,,CM,C,M
375,127,DESTON Chris,,USA,USA,284,158,291,83,575,35,25,,,CM,C,M
376,133,PAUNER Joan,,FRA,France,287,138,288,134,575,0,0,,,CM,C,M
377,134,BARBIER Thierry,,FRA,France,288,120,286,150,574,34,26,,,CM,C,M
378,134,DELLA STUA Valerio,,ITA,Italy,283,173,291,83,574,34,26,,,CM,C,M
379,134,GRZEMSKI Cedric,,FRA,France,284,158,290,97,574,34,26,,,CM,C,M
380,134,HUON Guy,,FRA,France,285,145,289,109,574,34,26,,,CM,C,M
381,138,LEREBOURS Boris,,FRA,France,288,120,285,157,573,35,24,,,CM,C,M
382,139,BAIL José,,FRA,France,284,158,289,109,573,33,27,,,CM,C,M
383,139,LALLEMANT Julien,,FRA,France,283,173,290,97,573,33,27,,,CM,C,M
384,141,FOLEY John,,GBR,Great Britain,289,102,283,181,572,33,26,,,CM,C,M
385,142,BURRUS Raphael,,FRA,France,289,102,283,185,572,32,28,,,CM,C,M
386,142,CROSSIN Jimmy,,FRA,France,285,145,287,136,572,32,28,,,CM,C,M
387,142,DE GRANDIS Jocelyn,,FRA,France,285,145,287,136,572,32,28,,,CM,C,M
388,142,MERIDA RODRIGUEZ Joaquin,,ESP,Spain,284,158,288,125,572,32,28,,,CM,C,M
389,142,NOTT Jon,,GBR,Great Britain,287,132,285,161,572,32,28,,,CM,C,M
390,147,RYALS George,,USA,USA,291,80,281,205,572,0,0,,,CM,C,M
391,148,VINOGRADOV Roman,,UKR,Ukraine,285,145,286,147,571,34,25,,,CM,C,M
392,149,MEDINA LUCHENA Lorenzo Manuel,,ESP,Spain,280,204,291,83,571,32,27,,,CM,C,M
393,150,BERRIDI GENUA Aitor,,ESP,Spain,283,173,288,125,571,31,29,,,CM,C,M
394,150,LAZZATI Gabriele,,ITA,Italy,283,173,288,125,571,31,29,,,CM,C,M
395,150,PÉREZ CERVINO Félix,,ESP,Spain,284,158,287,136,571,31,29,,,CM,C,M
396,150,VERSACE Davide,,ITA,Italy,283,173,288,125,571,31,29,,,CM,C,M
397,154,QUIQUERE Antoine,,FRA,France,287,138,284,173,571,14,16,,,CM,C,M
398,155,DUHEZ Philippe,,FRA,France,287,129,283,180,570,33,24,,,CM,C,M
399,156,POPPING Damien,,FRA,France,281,196,289,109,570,32,27,,,CM,C,M
400,157,FORMAUX Eric,,FRA,France,287,132,283,181,570,31,28,,,CM,C,M
401,158,BEAUDRY Eric,,USA,USA,283,173,287,136,570,30,30,,,CM,C,M
402,158,DELHAYE Aurélien,,FRA,France,285,145,285,161,570,30,30,,,CM,C,M
403,158,DUBOIS Reginald,,FRA,France,288,120,282,196,570,30,30,,,CM,C,M
404,158,JARVENPAA Marko,,FIN,Finland,284,158,286,150,570,30,30,,,CM,C,M
405,158,MENARD Fabrice,,FRA,France,285,145,285,161,570,30,30,,,CM,C,M
406,158,VAN DERCAMERE Maxime,,FRA,France,287,132,283,185,570,30,30,,,CM,C,M
407,164,NECTOUX Cédric,,FRA,France,285,145,284,169,569,31,28,,,CM,C,M
408,165,LAVRENTIEV Oleg,,BLR,Belarus,280,204,289,109,569,30,29,,,CM,C,M
409,166,BAPTISTA Carlos,,POR,Portugal,284,158,285,161,569,29,31,,,CM,C,M
410,166,BARAER Quentin,,FRA,France,284,158,285,161,569,29,31,,,CM,C,M
411,166,MARIE Pascal,,FRA,France,288,120,281,204,569,29,31,,,CM,C,M
412,166,MARTIN Angel,,FRA,France,283,173,286,150,569,29,31,,,CM,C,M
413,166,TORRÓ José,,ESP,Spain,282,190,287,136,569,29,31,,,CM,C,M
414,171,VUKELIC Damir,,BIH,Bosnia and Herzegovina,281,202,288,125,569,18,12,,,CM,C,M
415,172,BARREDO PONCELAS Fernando,,ESP,Spain,284,158,284,170,568,30,28,,,CM,C,M
416,173,PALUMBO Michele,,ITA,Italy,290,82,278,227,568,29,30,,,CM,C,M
417,174,GERARD Nathan,,FRA,France,284,158,284,173,568,28,32,,,CM,C,M
418,174,HERNANDEZ GARRIDO Raul,,ESP,Spain,285,145,283,185,568,28,32,,,CM,C,M
419,174,SABOL Justin,,USA,USA,286,141,282,196,568,28,32,,,CM,C,M
420,177,LIENARD Sébastien,,FRA,France,287,129,280,206,567,38,19,,,CM,C,M
421,178,FERNANDEZ GONZALEZ Miguel Angel,,ESP,Spain,282,185,285,158,567,30,27,,,CM,C,M
422,179,HAAG Niklas,,FRA,France,282,186,285,161,567,28,31,,,CM,C,M
423,180,CHAMBOLERON Luc,,FRA,France,284,158,283,185,567,27,33,,,CM,C,M
424,180,FEYBESSE Jean François,,FRA,France,283,173,284,173,567,27,33,,,CM,C,M
425,180,SCHIARI Silvio,,ITA,Italy,284,158,283,185,567,27,33,,,CM,C,M
426,183,ROGERS MACRUAIDHRI Eamon,,IRL,Ireland,282,184,284,171,566,29,29,,,CM,C,M
427,184,LAMBERT David,,FRA,France,282,190,284,171,566,27,32,,,CM,C,M
428,184,THIERRY Jeremie,,FRA,France,282,186,284,173,566,27,32,,,CM,C,M
429,184,ZHANG Zhifeng,,CHN,PR China,282,186,284,173,566,27,32,,,CM,C,M
430,187,RISINI Alessandro,,ITA,Italy,286,141,280,211,566,26,34,,,CM,C,M
431,188,DURIVAUD Manuel,,FRA,France,288,120,277,229,565,34,25,,,CM,C,M
432,189,ÁLVAREZ RODRÍGUEZ José,,ESP,Spain,283,173,282,193,565,27,31,,,CM,C,M
433,190,RIBERO Thierry,,FRA,France,285,145,280,209,565,26,33,,,CM,C,M
434,191,HOLMES Simon,,GBR,Great Britain,280,207,285,158,565,16,13,,,CM,C,M
435,192,ALLIANCE Jordan,,BEL,Belgium,281,197,283,181,564,26,32,,,CM,C,M
436,192,LAAKSO Tuomo,,FIN,Finland,282,186,282,194,564,26,32,,,CM,C,M
437,194,BENEDINI Fabio,,ITA,Italy,283,173,281,202,564,25,34,,,CM,C,M
438,194,LECOMTE David,,FRA,France,278,218,286,150,564,25,34,,,CM,C,M
439,196,GOMEZ ORTEGA Angel,,ESP,Spain,284,158,280,211,564,24,36,,,CM,C,M
440,196,HERRAIZ OSUNA Jordi,,ESP,Spain,282,190,282,196,564,24,36,,,CM,C,M
441,198,BUREAU Miguel,,FPO,Tahiti,282,195,282,196,564,12,18,,,CM,C,M
442,199,FÉLIX Nuno,,POR,Portugal,283,172,280,207,563,26,31,,,CM,C,M
443,200,SHARVIN Mark,,IRL,Ireland,278,218,285,161,563,24,35,,,CM,C,M
444,201,MURAILLE-MEDER Kevin,,FRA,France,279,211,283,181,562,24,34,,,CM,C,M
445,201,TURC Yann,,FRA,France,280,204,282,194,562,24,34,,,CM,C,M
446,203,SINAL Patrick,,USA,USA,276,231,286,150,562,23,36,,,CM,C,M
447,204,MAZÉ Tanguy,,FRA,France,279,213,283,185,562,22,38,,,CM,C,M
448,205,TORTORE Claudio,,ITA,Italy,277,222,284,173,561,30,29,,,CM,C,M
449,206,SCHRYVE Jean-loic,,FRA,France,276,229,285,158,561,26,29,,,CM,C,M
450,207,DEBIÉE Alain,,FRA,France,281,201,280,209,561,22,37,,,CM,C,M
451,207,HÉRITIER Pascal,,SUI,Switzerland,283,173,278,227,561,22,37,,,CM,C,M
452,209,BENTCIK Jayson,,USA,USA,279,214,282,201,561,0,0,,,CM,C,M
453,210,DE CIA GALLEGO Arturo,,ESP,Spain,279,209,280,211,559,22,35,,,CM,C,M
454,210,RUIZ Olivier,,SUI,Switzerland,281,197,278,225,559,22,35,,,CM,C,M
455,212,BASHKIREV Alexey,,RUS,Russia,282,190,277,231,559,21,37,,,CM,C,M
456,212,TAYLOR Chris,,GBR,Great Britain,277,224,282,196,559,21,37,,,CM,C,M
457,214,FOUASSIER Xavier,,FRA,France,282,190,277,233,559,20,39,,,CM,C,M
458,215,ROUGIER Mathieu,,FRA,France,275,232,283,185,558,27,32,,,CM,C,M
459,216,MAZEAU Eric,,FRA,France,278,215,280,207,558,23,34,,,CM,C,M
460,217,CARISTO Claude,,FRA,France,279,210,279,216,558,22,34,,,CM,C,M
461,218,HAYNES Eric,,FRA,France,277,226,281,202,558,20,38,,,CM,C,M
462,219,KONTSCHAK Tobias,,GER,Germany,281,197,277,234,558,19,40,,,CM,C,M
463,220,OHMAN David,,USA,USA,280,207,278,224,558,11,16,,,CM,C,M
464,221,LESAGE Julien,,FRA,France,274,240,284,179,558,0,0,,,CM,C,M
465,222,BONVALET Frédéric,,FRA,France,278,217,279,217,557,21,35,,,CM,C,M
466,223,DERONZIER Simon,,FRA,France,275,235,282,192,557,20,38,,,CM,C,M
467,224,CVEJIC Alexandre,,FRA,France,277,224,279,219,556,18,40,,,CM,C,M
468,225,CECCARINI Leonardo,,ITA,Italy,277,223,278,223,555,21,35,,,CM,C,M
469,226,COLLARD Laurent,,FRA,France,277,226,278,222,555,21,34,,,CM,C,M
470,227,MICO Cavic,,BIH,Bosnia and Herzegovina,278,218,277,231,555,18,39,,,CM,C,M
471,228,LESAGE Jean Marie,,FRA,France,275,233,280,211,555,17,41,,,CM,C,M
472,229,LESAGE Jean Olivier,,FRA,France,281,197,273,243,554,25,32,,,CM,C,M
473,230,SEGRET Guillaume,,FRA,France,279,211,275,236,554,24,34,,,CM,C,M
474,231,DOUMINGE David,,FRA,France,278,215,276,235,554,17,42,,,CM,C,M
475,232,RODRÍGUEZ ROJAS Mauricio,,ESP,Spain,274,238,279,219,553,22,37,,,CM,C,M
476,233,BERAIL Pierre,,FRA,France,275,235,278,225,553,16,41,,,CM,C,M
477,234,DE VOGELAERE Jochem,,BEL,Belgium,275,233,277,230,552,18,37,,,CM,C,M
478,235,CAPPELAERE Adrien,,FRA,France,278,221,273,244,551,20,39,,,CM,C,M
479,236,STEFFANN Pierre-Alain,,FRA,France,270,245,279,219,549,15,41,,,CM,C,M
480,237,KEENAN John,,IRL,Ireland,274,239,275,240,549,13,44,,,CM,C,M
481,238,BABOU Eric,,FRA,France,269,246,280,215,549,12,14,,,CM,C,M
482,239,DONNIOU Yannick,,FRA,France,275,237,274,242,549,11,47,,,CM,C,M
483,240,OLIVEIRA Nuno,,POR,Portugal,273,241,275,237,548,20,28,,,CM,C,M
484,241,MCLEAN Chris,,GBR,Great Britain,276,230,272,246,548,16,36,,,CM,C,M
485,242,BELLOMETTI Devid,,ITA,Italy,273,242,275,238,548,15,40,,,CM,C,M
486,243,MAZÉ Benoît,,FRA,France,276,228,270,250,546,14,39,,,CM,C,M
487,244,DUCROT Hervé,,FRA,France,265,253,279,217,544,15,42,,,CM,C,M
488,245,SANTARELLI Roberto,,SUI,Switzerland,280,203,263,257,543,17,38,,,CM,C,M
489,246,BEGA Patrick,,LUX,Luxembourg,268,249,275,240,543,13,45,,,CM,C,M
490,247,BANKS Christy,,IRL,Ireland,268,250,275,239,543,13,19,,,CM,C,M
491,248,THRUN Friedhelm,,GER,Germany,270,244,271,247,541,16,33,,,CM,C,M
492,249,HOWARD Jeff,,USA,USA,268,252,273,245,541,0,0,,,CM,C,M
493,250,PYTHON Christophe,,SUI,Switzerland,269,248,271,248,540,10,41,,,CM,C,M
494,251,LU Guanlin,,GBR,Great Britain,268,251,269,251,537,8,42,,,CM,C,M
495,252,JAECKY Gregor,,SUI,Switzerland,265,254,270,249,535,10,36,,,CM,C,M
496,253,DEACON Mick,,ESP,Spain,269,247,264,255,533,14,31,,,CM,C,M
497,254,MURPHY Hugh,,IRL,Ireland,264,256,268,253,532,6,42,,,CM,C,M
498,255,VIEILLE Thierry,,SUI,Switzerland,264,257,267,254,531,2,23,,,CM,C,M
499,256,GARCÍA LUZÓN José Antonio,,ESP,Spain,262,258,268,252,530,10,36,,,CM,C,M
500,257,VEDOVOTTO Franck,,FRA,France,264,255,264,256,528,8,34,,,CM,C,M
501,258,JUDGE Fiachra,,IRL,Ireland,272,243,250,261,522,10,39,,,CM,C,M
502,259,PYTHON Roland,,SUI,Switzerland,259,259,257,260,516,16,36,,,CM,C,M
503,260,VIVE ALDAMA Lluís,,AND,Andorra,238,262,263,258,501,4,29,,,CM,C,M
504,261,DEMEY Dominiek,,BEL,Belgium,230,263,262,259,492,11,30,,,CM,C,M
505,262,SCHMIDT Alain,,SUI,Switzerland,246,261,243,262,489,7,26,,,CM,C,M
506,263,GODALLIER Frederic,,FRA,France,248,260,222,263,470,3,32,,,CM,C,M
507,264,VAN POTTELBERG Giovanni,,BEL,Belgium,219,264,0,0,219,4,14,,,CM,C,M
508,265,CORBEZ Charles,,FRA,France,128,265,0,0,128,5,8,,,CM,C,M
509,1,FRANCHINI Irene,,ITA,Italy,297,1,294,1,591,51,9,,,CW,C,W
510,2,AVDEEVA Natalia,,RUS,Russia,295,2,294,1,589,49,11,,,CW,C,W
511,3,KOROLEVA Elizaveta,,RUS,Russia,295,2,294,1,589,49,11,,,CW,C,W
512,4,MARCOS Andrea,,ESP,Spain,295,2,294,1,589,49,11,,,CW,C,W
513,5,COX Cassidy,,USA,USA,294,5,293,9,587,47,13,,,CW,C,W
514,6,VINOGRADOVA Mariia,,RUS,Russia,292,6,294,1,586,46,14,,,CW,C,W
515,7,SO Chae Won,,KOR,Korea,292,6,294,1,586,46,14,,,CW,C,W
516,8,OCHOA-ANDERSON Linda,,MEX,Mexico,290,14,294,1,584,44,16,,,CW,C,W
517,9,COLIN Christie,,USA,USA,292,6,292,12,584,44,16,,,CW,C,W
518,10,TONIOLI Marcella,,ITA,Italy,291,10,291,15,582,42,18,,,CW,C,W
519,11,CONESA Anna,,FRA,France,289,20,293,9,582,42,18,,,CW,C,W
520,12,ELLISON Toja,,SLO,Slovenia,291,10,290,17,581,41,19,,,CW,C,W
521,13,MERINO Brenda,,MEX,Mexico,290,14,291,15,581,41,19,,,CW,C,W
522,14,SONG Yun Soo,,KOR,Korea,287,31,294,1,581,41,19,,,CW,C,W
523,15,ANEAR Erika,,DEN,Denmark,287,31,293,9,580,40,20,,,CW,C,W
524,16,FINESSI Monica,,ITA,Italy,291,10,289,21,580,40,20,,,CW,C,W
525,17,PRIEELS Sarah,,GBR,Great Britain,288,24,292,12,580,40,20,,,CW,C,W
526,18,DIAKOVA Viktoriia,,UKR,Ukraine,289,20,290,17,579,39,21,,,CW,C,W
527,19,GHASEMPOUR Sakineh,,IRI,IR Iran,292,6,287,27,579,39,21,,,CW,C,W
528,20,SONNICHSEN Sarah,,DEN,Denmark,289,20,289,20,578,40,19,,,CW,C,W
529,21,SIMPSON Nichola,,GBR,Great Britain,286,37,292,12,578,39,20,,,CW,C,W
530,22,ANASTASIO Anastasia,,ITA,Italy,290,14,288,25,578,38,22,,,CW,C,W
531,23,PAVLIK Kali,,USA,USA,291,10,287,27,578,38,22,,,CW,C,W
532,24,JENSEN Tanja,,DEN,Denmark,288,24,289,21,577,37,23,,,CW,C,W
533,25,LEBECQUE Pascale,,FRA,France,289,20,286,31,575,35,25,,,CW,C,W
534,26,SCHALL Velia,,GER,Germany,290,14,285,39,575,35,25,,,CW,C,W
535,27,GRAVERON Lydie,,FRA,France,288,24,287,27,575,35,25,,,CW,C,W
536,28,BOUTELEUX Mylene,,FRA,France,290,14,284,43,574,34,26,,,CW,C,W
537,29,DEACON Kathy,,ESP,Spain,290,14,284,43,574,34,26,,,CW,C,W
538,30,BORYSENKO Olena,,UKR,Ukraine,288,24,285,38,573,35,23,SO,T.10,CW,C,W
539,31,LOGINOVA Albina,,RUS,Russia,288,24,285,39,573,33,27,SO,T.10,CW,C,W
540,32,VAN CASPEL Inge,,NED,Netherlands,283,55,290,17,573,33,27,SO,T.9*,CW,C,W
541,33,DE LAAT Sanne,,NED,Netherlands,284,50,289,21,573,33,27,SO,T.9,CW,C,W
542,34,GREENWOOD Hope,,GBR,Great Britain,286,38,286,31,572,32,28,,,CW,C,W
543,34,LANTEE Anne,,FIN,Finland,288,24,284,43,572,32,28,,,CW,C,W
544,34,MARKOVIC Irina,,NED,Netherlands,286,38,286,31,572,32,28,,,CW,C,W
545,34,VAN DER LOOY Sandra,,NED,Netherlands,284,50,288,25,572,32,28,,,CW,C,W
546,38,BROWN Hannah,,GBR,Great Britain,287,31,284,43,571,31,29,,,CW,C,W
547,38,CLARK Daisy,,GBR,Great Britain,285,44,286,31,571,31,29,,,CW,C,W
548,38,CROOK Dahlia,,USA,USA,286,38,285,39,571,31,29,,,CW,C,W
549,38,HERVE Sandra,,FRA,France,287,31,284,43,571,31,29,,,CW,C,W
550,42,LEGER Patricia,,FRA,France,284,49,286,31,570,32,26,,,CW,C,W
551,43,COUWENBERG Martine,,NED,Netherlands,288,24,282,54,570,30,30,,,CW,C,W
552,43,ROBB Kirsty,,GBR,Great Britain,284,50,286,31,570,30,30,,,CW,C,W
553,45,CHESSE Joanna,,FRA,France,286,38,283,50,569,29,31,,,CW,C,W
554,45,MENEGOLI Elena,,ITA,Italy,284,50,285,39,569,29,31,,,CW,C,W
555,47,FOGLIO Alessia,,ITA,Italy,286,38,282,52,568,29,30,,,CW,C,W
556,48,FREDERIKS Sybrenne,,NED,Netherlands,287,31,281,62,568,28,32,,,CW,C,W
557,48,SHKLIAR Kseniya,,UKR,Ukraine,287,31,281,62,568,28,32,,,CW,C,W
558,50,SHKOLNA Mariya,,POL,Poland,278,67,289,21,567,29,29,,,CW,C,W
559,51,GALES Andrea,,GBR,Great Britain,285,44,282,52,567,28,31,,,CW,C,W
560,51,POZNIAKOVA Tetiana,,UKR,Ukraine,280,61,287,27,567,28,31,,,CW,C,W
561,53,DE MATOS Laure,,FRA,France,280,61,286,31,566,27,32,,,CW,C,W
562,53,JAATMA Lisell,,EST,Estonia,285,44,281,59,566,27,32,,,CW,C,W
563,55,VERMEULEN Jody,,NED,Netherlands,285,44,281,62,566,26,34,,,CW,C,W
564,56,GOMEZ Maria,,ESP,Spain,284,50,281,57,565,27,32,,,CW,C,W
565,57,MONTAGNE Elodie,,FRA,France,281,58,283,49,564,27,30,,,CW,C,W
566,58,CORLESS Susan,,GBR,Great Britain,282,57,282,54,564,24,36,,,CW,C,W
567,58,LJUBINKOVIC Marija,,SRB,Serbia,286,38,278,73,564,24,36,,,CW,C,W
568,60,MEISSNER Janine,,GER,Germany,285,44,278,70,563,24,35,,,CW,C,W
569,61,JONES Naomi,,GBR,Great Britain,278,66,282,54,560,29,30,,,CW,C,W
570,62,PUTRIC Josipa,,CRO,Croatia,281,59,279,68,560,23,35,,,CW,C,W
571,63,CEDILLO DÍAZ Eva María,,ESP,Spain,278,68,281,58,559,22,35,,,CW,C,W
572,64,BERMUDEZ Rebeca,,ESP,Spain,281,60,278,70,559,20,39,,,CW,C,W
573,64,KELLER Lexi,,USA,USA,276,74,283,50,559,20,39,,,CW,C,W
574,66,DE GIULI Clementine,,SUI,Switzerland,278,68,280,67,558,19,40,,,CW,C,W
575,66,MERIDA MORENO Shenaida,,ESP,Spain,280,63,278,70,558,19,40,,,CW,C,W
576,68,MARTINEZ CALVO Raquel,,ESP,Spain,276,72,281,59,557,21,35,,,CW,C,W
577,69,BURNET Lucie,,FRA,France,273,78,284,43,557,19,39,,,CW,C,W
578,70,SANTOS Cristina,,POR,Portugal,279,64,277,75,556,19,38,,,CW,C,W
579,71,GALVEZ Elodie,,FRA,France,279,65,277,75,556,18,40,,,CW,C,W
580,72,CEKADA Dolores,,SLO,Slovenia,275,75,281,62,556,17,42,,,CW,C,W
581,73,BABININA Jelena,,LTU,Lithuania,282,56,273,82,555,25,33,,,CW,C,W
582,74,CHUPIN Julie,,FRA,France,273,78,281,59,554,17,40,,,CW,C,W
583,75,BENAYED-DUHEZ Salima,,FRA,France,276,72,277,74,553,19,35,,,CW,C,W
584,76,BEGOÑA Molina Rodriguez,,ESP,Spain,277,70,276,77,553,16,41,,,CW,C,W
585,77,BONDON Angelique,,FRA,France,276,71,273,83,549,22,33,,,CW,C,W
586,78,ENDLICHER Melanie,,GER,Germany,274,76,275,78,549,18,35,,,CW,C,W
587,79,HOLDERNESS Lucy,,GBR,Great Britain,274,77,275,78,549,15,39,,,CW,C,W
588,80,ELZINGA Vanessa,,NED,Netherlands,268,84,280,66,548,20,32,,,CW,C,W
589,81,MOISAN Laura,,FRA,France,271,80,274,80,545,12,42,,,CW,C,W
590,82,TRIGUERO DE LA JARA Cintia,,ESP,Spain,270,83,269,85,539,12,37,,,CW,C,W
591,83,HERVE Catherine,,FRA,France,260,88,278,69,538,16,35,,,CW,C,W
